customer_city,total_revenue,order_count,avg_review_score
nazare paulista,815.64,7,4.4
rio manso,815.5600000000001,5,4.8
serafina correa,813.66,9,4.222222222222222
sao miguel dos campos,813.36,2,4.8
jacare,810.0400000000001,8,4.0
murutinga do sul,809.0,2,5.0
itacare,808.1899999999999,7,3.7142857142857144
bayeux,808.05,7,3.7
planalto,807.68,9,4.222222222222222
alvinopolis,807.06,11,4.384615384615385
mozarlandia,806.4,7,4.714285714285714
novo cruzeiro,805.78,9,4.444444444444445
guaranesia,805.5799999999999,9,4.3
cambara,803.1700000000001,9,4.846153846153846
candiota,802.7,4,5.0
sao goncalo do rio abaixo,802.2,6,4.333333333333333
itapuranga,800.88,6,4.714285714285714
santa rita do araguaia,800.25,7,4.714285714285714
canavieiras,799.8,6,4.5
barra do choca,799.0,3,4.333333333333333
sandolandia,799.0,1,5.0
cidade gaucha,798.39,5,4.75
tapes,797.3499999999999,6,5.0
arataca,795.0,1,5.0
alfredo wagner,794.8,2,5.0
pecanha,794.8,4,4.5
igarapava,791.09,7,4.857142857142857
regeneracao,790.97,6,3.5
itarana,789.37,3,3.3333333333333335
campos belos,788.0699999999999,7,4.285714285714286
julio de castilhos,787.54,10,4.1
echapora,787.47,2,2.3333333333333335
mallet,786.65,6,4.142857142857143
santa cruz,786.64,6,3.1666666666666665
jacupiranga,785.8,5,4.6
taguatinga,784.89,7,4.75
laurentino,782.41,5,4.2
sao lourenco do oeste,781.38,9,4.333333333333333
campo verde,781.38,10,3.9
mambore,780.24,8,3.625
datas,780.0,1,5.0
santana do serido,779.7,2,3.6666666666666665
vargem grande do sul,778.7,12,4.25
icatu,778.0,1,5.0
alto parnaiba,777.79,5,4.4
tarumirim,775.49,4,4.75
trajano de moraes,775.1800000000001,8,3.0
tres coroas,774.37,6,4.833333333333333
portao,772.15,10,4.2727272727272725
piquete,771.09,9,5.0
aguas belas,769.87,6,4.25
jaboticatubas,767.3,1,5.0
guaicara,767.23,8,4.555555555555555
cansancao,766.96,7,4.857142857142857
salto do lontra,766.49,4,3.857142857142857
paco do lumiar,766.38,7,2.7142857142857144
lima duarte,764.88,6,4.5
igarata,764.0899999999999,5,4.8
sao pedro dos ferros,763.79,4,4.75
santa branca,763.76,9,3.3333333333333335
moreno,763.5,5,3.5714285714285716
nova veneza,762.84,7,3.857142857142857
amarante,760.0,1,5.0
guapo,757.89,6,4.333333333333333
avanhandava,757.6800000000001,7,4.142857142857143
sao martinho,756.99,3,3.6666666666666665
carbonita,755.87,4,4.5
carlopolis,755.4,6,4.166666666666667
chapada dos guimaraes,754.8,4,3.0
planaltina,754.24,10,4.454545454545454
trancoso,754.2,6,4.444444444444445
arinos,752.0699999999999,8,4.625
amambai,751.98,6,5.0
alto taquari,750.88,3,4.666666666666667
matozinhos,750.65,12,4.25
ilhota,749.1400000000001,4,5.0
varjota,748.97,4,4.0
tucano,748.69,8,4.5
sao felipe,747.9,2,3.0
lagoa do carro,746.77,2,3.5
getulio vargas,746.61,8,4.625
santa rita de caldas,746.28,6,5.0
dores do indaia,744.57,7,4.111111111111111
quixere,744.3,2,2.0
pedralva,743.97,3,5.0
sao joao d'alianca,743.53,3,4.666666666666667
nova londrina,743.53,9,4.222222222222222
santa isabel do para,741.77,6,4.428571428571429
imbituva,740.6700000000001,8,4.6
glicerio,739.98,4,5.0
santa isabel do rio preto,739.9,1,5.0
ibira,739.83,6,5.0
aurora,739.59,5,4.833333333333333
resplendor,739.0600000000001,10,3.9
virgem da lapa,737.9,3,4.0
porecatu,735.42,9,4.777777777777778
sao goncalo do para,734.9,3,3.5
itajuipe,734.49,3,4.833333333333333
corbelia,733.8,3,4.333333333333333
pedro de toledo,733.22,8,4.5
vila muriqui,731.76,7,4.285714285714286
tocantinopolis,731.65,7,4.5
solonopole,729.89,2,4.5
barros cassal,729.0,3,5.0
cananeia,727.66,8,4.25
bicas,727.65,7,5.0
ribeirao bonito,727.29,7,3.7142857142857144
sao jose do divino,727.0,2,3.0
terra roxa,726.97,5,4.4
joao neiva,724.9300000000001,8,4.111111111111111
sabino,723.0,3,4.0
cabreuva,720.6,6,3.6
colniza,718.97,3,5.0
piranhas,718.79,4,4.5
boninal,717.6999999999999,2,3.6666666666666665
cerro largo,712.87,7,4.363636363636363
maravilha,711.97,11,3.8181818181818183
alcinopolis,711.1600000000001,6,4.625
vargem bonita,710.59,5,4.666666666666667
sao mateus do maranhao,710.2,3,4.75
juquia,710.0799999999999,9,3.7
santa cruz de goias,709.0,2,2.3333333333333335
arari,708.8,2,4.5
urandi,707.94,2,2.3333333333333335
taguai,707.34,10,4.090909090909091
potirendaba,707.32,8,4.666666666666667
sao bernardo,706.79,3,4.666666666666667
espigao do oeste,706.6800000000001,6,4.333333333333333
santa cruz de monte castelo,706.22,4,4.25
cidade ocidental,705.38,8,4.222222222222222
ubaira,704.79,6,3.6666666666666665
estacao,704.1,5,4.6
maracas,703.64,5,4.333333333333333
lagoa da confusao,699.99,5,4.4
bom jesus do norte,699.89,4,4.25
pejucara,699.65,4,3.6666666666666665
matoes do norte,698.9,2,3.5
marmeleiro,698.44,7,4.111111111111111
ipiau,697.27,7,3.5
carapebus,696.97,5,4.0
goiana,695.63,12,4.833333333333333
guaiuba,695.0,2,5.0
conceicao do para,694.99,3,4.333333333333333
pedro osorio,692.4499999999999,3,3.6666666666666665
morro de sao paulo,691.96,1,4.0
andorinha,691.1,5,4.4
catanduvas,690.79,6,4.666666666666667
divisa nova,689.9,1,1.0
cantanhede,689.0,1,5.0
guabiruba,688.78,5,3.8
ze doca,688.5999999999999,5,2.6
rio pardo,687.88,5,3.8
mimoso do sul,687.37,9,4.444444444444445
santa albertina,686.39,7,4.555555555555555
terra boa,683.79,4,4.75
jaiba,683.49,6,4.5
araguatins,681.98,5,4.6
tocantins,681.38,6,4.166666666666667
bilac,680.62,7,4.0
rio paranaiba,680.27,9,4.25
abelardo luz,679.6999999999999,6,2.5
cuite,678.89,3,3.0
peabiru,675.39,4,3.5
rio do campo,674.95,4,5.0
taquarivai,674.89,3,5.0
sao ludgero,673.3199999999999,3,4.666666666666667
brasilia de minas,671.74,9,4.8
alta floresta d'oeste,669.89,3,3.3333333333333335
papanduva,669.41,8,4.6
catigua,668.57,6,3.1666666666666665
palmitos,667.9,5,4.2
pesqueira,667.79,9,4.666666666666667
iaciara,666.99,3,3.6666666666666665
itau,666.8,2,4.0
muzambinho,665.8,9,4.0
caetanopolis,664.5699999999999,8,4.375
jaguaribe,663.98,5,4.4
ruy barbosa,662.96,7,3.625
garrafao do norte,662.89,3,3.3333333333333335
piedade de caratinga,662.07,7,4.75
anicuns,661.9300000000001,8,4.625
jaru,660.59,6,4.833333333333333
medeiros neto,660.24,7,3.857142857142857
campina verde,659.48,10,4.9
tracunhaem,659.0,1,5.0
morada nova de minas,658.89,3,4.5
marilac,657.8,1,2.0
cidreira,656.12,5,4.0
santa cecilia,655.69,5,4.6
livramento de nossa senhora,655.54,5,4.5
jequeri,655.0,1,1.0
coribe,654.97,8,4.625
belem do sao francisco,654.5,2,5.0
presidente getulio,654.1800000000001,6,4.166666666666667
itirucu,653.28,3,4.0
grajau,652.79,5,5.0
baldim,650.99,2,5.0
maioba,648.89,2,1.0
jardim,648.65,5,4.6
acopiara,647.67,7,4.875
lagoa formosa,647.5699999999999,7,3.875
tres cachoeiras,646.27,7,4.9
cunha pora,645.4200000000001,5,5.0
caninde,645.38,6,4.166666666666667
terra rica,644.6700000000001,7,4.285714285714286
frei inocencio,644.29,5,4.2
carmo de minas,643.96,3,3.6666666666666665
cajuru,643.76,9,3.5555555555555554
esperantinopolis,640.61,3,5.0
salto grande,640.0,1,5.0
maristela,639.3199999999999,4,4.2
urucui,638.97,4,4.8
jequitiba,636.9,2,3.5
miranorte,635.9,2,3.0
itaperucu,635.84,4,4.75
nova europa,634.44,8,4.625
madre de deus,633.32,7,3.6666666666666665
jucurutu,632.98,4,4.0
conceicao dos ouros,632.78,4,4.75
juti,631.79,4,4.0
manoel ribas,631.65,4,3.4
sao bento do sapucai,630.54,7,4.75
cururupu,629.26,3,3.0
iati,628.99,3,4.666666666666667
barra de sao francisco,627.56,9,4.0
morro reuter,627.34,3,3.0
sapucaia,626.65,5,3.6666666666666665
alto santo,622.89,3,4.0
barro,621.89,4,3.25
camapua,621.29,6,4.166666666666667
belo oriente,620.39,5,4.9
perola d'oeste,619.9,2,4.5
monte azul,619.9,5,4.6
itororo,619.2,2,1.0
nova hartz,618.88,3,1.6666666666666667
sao cristovao,618.69,7,5.0
mario campos,618.64,3,4.75
ribeira do pombal,618.19,8,4.5
bofete,617.59,5,3.8333333333333335
maracacume,617.18,4,3.75
aracariguama,616.88,8,4.625
miguel calmon,616.64,5,3.6666666666666665
virginopolis,614.64,7,3.7142857142857144
jauru,613.79,5,4.8
firminopolis,613.49,7,3.4285714285714284
bataguassu,613.0,5,4.833333333333333
joao lisboa,612.89,5,4.8
nepomuceno,610.94,9,4.5
ivai,610.7700000000001,2,5.0
jaragua,610.67,7,4.714285714285714
graccho cardoso,610.0,1,5.0
santo cristo,609.45,7,3.0
breves,609.0,1,5.0
anitapolis,608.99,2,5.0
colina,608.68,9,4.888888888888889
bela vista de goias,608.66,7,4.125
juatuba,607.9,4,4.166666666666667
lindoia,606.03,9,4.8
avelar,606.0,4,3.75
lagoinha,605.98,3,4.666666666666667
guaraciaba do norte,605.15,4,4.75
jupi,604.9,2,5.0
conceicao da feira,603.99,2,2.0
perdoes,603.88,9,4.5
comendador levy gasparian,603.6899999999999,7,3.75
itambacuri,601.77,6,3.5
pirai do sul,601.29,6,5.0
matias olimpio,600.0,1,4.0
lavrinhas,599.9,1,5.0
sao francisco de paula,599.6800000000001,7,4.714285714285714
canto do buriti,599.5,1,5.0
campanha,598.79,7,2.5555555555555554
vere,598.39,3,4.333333333333333
rio pardo de minas,597.69,5,4.666666666666667
pouso redondo,597.29,3,4.0
sao joao do paraiso,596.53,6,3.8333333333333335
nhandeara,595.26,7,4.0
nova mamore,594.9,2,4.0
arraial d'ajuda,594.42,7,4.714285714285714
lavras do sul,593.8,3,4.666666666666667
fernando prestes,591.48,6,4.333333333333333
pedra preta,589.79,5,3.8333333333333335
paulo de faria,588.5799999999999,5,5.0
coronel joao sa,587.99,3,5.0
passo de torres,587.99,7,4.142857142857143
morretes,587.98,3,3.6666666666666665
lagoa dourada,586.78,5,3.6666666666666665
senador pompeu,585.94,4,4.0
buriticupu,585.78,4,4.6
custodia,584.88,5,2.8333333333333335
raposo,584.7,3,2.0
seara,582.87,5,3.8
morungaba,582.6899999999999,7,4.714285714285714
uchoa,582.64,3,4.333333333333333
marco,582.6,3,1.75
bananal,582.25,5,2.4285714285714284
ubirata,582.1800000000001,7,5.0
capela,580.9399999999999,3,3.2222222222222223
santa cruz das palmeiras,580.59,9,4.333333333333333
medina,579.19,6,4.428571428571429
jaqueira,578.99,3,4.666666666666667
santa cruz de minas,578.89,5,4.8
tanque d'arca,578.0,2,5.0
anta gorda,577.7,4,4.25
horizontina,576.54,7,3.25
aracoiaba,576.47,5,3.6
aguas vermelhas,574.58,3,3.5
macaiba,574.4399999999999,5,3.6
candelaria,573.39,4,4.2
sirinhaem,571.88,5,4.2
nova mutum,571.38,5,4.2
sapucai-mirim,569.79,4,2.75
sao jeronimo,569.75,7,4.555555555555555
guaranta,569.29,5,4.8
ipiabas,568.87,4,2.8
alfredo vasconcelos,567.99,3,4.666666666666667
timbauba,567.67,7,3.857142857142857
silva jardim,567.59,4,5.0
barra de santo antonio,567.0,2,4.5
jatoba,565.29,4,4.75
hidreletrica tucurui,564.78,3,4.75
porto xavier,564.46,5,4.571428571428571
padre carvalho,563.0,1,5.0
rio largo,562.71,6,4.166666666666667
paulo frontin,560.9,5,4.166666666666667
campo ere,560.6,7,4.0
paranapanema,560.45,11,4.454545454545454
araruna,559.87,5,4.6
marechal floriano,559.64,5,4.666666666666667
nossa senhora das dores,559.0,1,4.0
desterro,559.0,1,2.0
paraipaba,558.97,5,3.4
itaitinga,558.9,3,5.0
rio das flores,558.68,6,2.8
irai,557.89,2,5.0
sao valentim,557.89,3,4.0
morro do chapeu,557.57,7,4.166666666666667
ibiai,556.89,3,3.3333333333333335
parauna,556.88,4,4.0
jesuitas,556.5500000000001,4,3.75
rafard,556.4,5,3.6666666666666665
castelandia,554.98,5,4.8
antonio prado,554.2,5,3.7142857142857144
barra do ribeiro,553.78,5,4.8
oeiras,553.44,6,3.6666666666666665
itapecuru mirim,552.97,4,4.25
rifaina,552.8,2,4.5
rio do pires,552.8,4,4.4
paracuru,550.89,4,3.5
uibai,549.98,4,4.5
nova bandeirantes,548.51,4,3.0
sao jose do norte,548.5,7,4.625
capim grosso,547.89,5,3.8
apiai,547.5699999999999,6,4.0
surubim,546.87,5,4.8
orizona,546.8100000000001,6,3.6666666666666665
teixeira soares,545.69,1,1.0
sao sepe,544.35,6,4.375
jeceaba,544.23,6,4.428571428571429
cristais paulista,543.78,4,4.5
pinheiro machado,542.89,5,4.8
roque gonzales,542.88,5,4.8
orindiuva,541.78,5,3.8
guaracai,541.49,5,4.857142857142857
sao sebastiao do paraiba,540.0,1,5.0
catuipe,539.8,4,4.2
campo novo,539.79,2,4.333333333333333
canapolis,539.45,6,5.0
sales oliveira,538.15,6,4.666666666666667
piripiri,537.28,7,4.285714285714286
rio novo,536.79,4,4.5
iguai,535.99,2,3.5
cristal,533.0,3,3.6666666666666665
francisco sa,532.8,3,4.333333333333333
pitanga,532.7,3,4.333333333333333
rio novo do sul,531.68,6,4.833333333333333
ariranha,531.49,5,4.2
posto da mata,530.98,4,3.25
eldorado,530.67,6,4.25
cacule,529.78,3,3.0
vianopolis,529.6700000000001,3,4.0
tanhacu,528.78,4,4.25
sao gabriel do oeste,526.72,7,3.111111111111111
iguaracu,525.7,2,5.0
curuca,524.7,3,4.666666666666667
ilha de itamaraca,524.44,4,4.0
euclides da cunha,524.1800000000001,5,4.0
guimarania,523.9,4,4.0
fortuna,523.89,3,4.333333333333333
horizonte,519.99,5,4.0
mar vermelho,519.98,2,5.0
campina da lagoa,519.7,2,4.333333333333333
bady bassitt,517.8,6,4.142857142857143
araputanga,517.45,4,4.833333333333333
ubaitaba,517.23,4,4.25
gloria do goita,516.99,2,5.0
ivaipora,516.75,7,4.666666666666667
santa cruz cabralia,515.88,5,3.0
arcoverde,515.8,5,4.0
bela vista do paraiso,515.49,3,2.0
lajinha,515.0699999999999,3,3.6666666666666665
rio acima,513.66,8,4.888888888888889
rio piracicaba,512.75,4,4.5
fatima,511.8,3,4.25
limoeiro,511.59,7,4.285714285714286
analandia,511.03,4,4.25
xambre,511.0,2,4.5
tiradentes,510.86,4,4.25
colinas do tocantins,510.5,3,4.333333333333333
ipora do oeste,509.85,6,4.0
conceicao do castelo,507.83000000000004,5,4.4
denise,507.0,2,4.5
valparaiso,506.92,8,4.0
pote,506.9,3,3.6666666666666665
tangua,504.88,6,3.8333333333333335
guarara,501.99,2,4.5
urbano santos,501.79,5,3.2
cardoso moreira,500.02,6,4.166666666666667
jiquirica,499.99,1,1.0
vargeao,499.9,1,5.0
palestina,499.55,10,4.6
sao tiago,499.27,5,3.5
esperantina,499.1,5,3.6
jaquirana,499.0,1,4.0
lobato,498.53999999999996,3,5.0
barbosa ferraz,497.9,3,4.75
mateus leme,497.38,8,3.4444444444444446
potiragua,495.97,7,4.875
ipupiara,495.0,1,5.0
altonia,494.9,3,4.666666666666667
general salgado,493.59,6,3.3333333333333335
florestopolis,492.70000000000005,3,5.0
ribeirao claro,492.69,5,4.857142857142857
matipo,491.19000000000005,4,3.5
caldas,489.7,5,4.666666666666667
sao domingos,489.14,7,4.0
sao sebastiao do alto,488.98,4,3.0
senges,487.39,5,2.7142857142857144
sao jose do cedro,486.59000000000003,5,3.6666666666666665
barra de guabiraba,486.4,2,5.0
pirapetinga,486.39,7,4.5
muqui,485.48,4,4.0
barra dos coqueiros,484.82000000000005,3,3.6666666666666665
quatis,483.69,5,3.3333333333333335
teixeiras,483.58,6,3.857142857142857
carajas,483.22,4,5.0
tenente portela,482.79,3,4.666666666666667
pindare mirim,481.9,3,3.6666666666666665
carai,481.87,6,5.0
breu branco,481.74,3,3.0
pedrinopolis,481.01,3,5.0
feira nova,480.78,5,4.5
pio xii,479.99,1,4.0
penaforte,479.89,2,4.5
itapirapua paulista,479.79999999999995,2,5.0
cachoeira,479.79,4,4.75
itarantim,478.97,3,4.6
alto caparao,478.9,2,4.5
sao jose de uba,478.89,3,4.5
colonia leopoldina,477.98,2,4.666666666666667
carius,477.88,3,4.0
amaraji,476.89,2,4.5
paula freitas,474.9,1,5.0
sao joao do manteninha,474.89,3,5.0
edeia,472.9,4,4.25
itobi,472.68,7,5.0
santo antonio,471.8,1,1.0
rio fortuna,469.39,3,3.6666666666666665
presidente bernardes,466.86,5,4.8
alexania,466.67,5,3.6666666666666665
bela vista,466.38,3,4.333333333333333
severinia,466.13,5,3.5
rolim de moura,465.04999999999995,7,4.571428571428571
sao miguel do tapuio,465.0,2,3.0
nova cruz,462.88,3,5.0
rio bonito do iguacu,462.8,4,3.5
areia branca dos assis,462.54,3,3.3333333333333335
santa maria de itabira,462.3,4,3.0
sao joao da ponte,461.84,1,5.0
itaoca,460.70000000000005,3,4.666666666666667
granja,460.68,5,3.2
nova petropolis,459.89,8,4.222222222222222
itapirapua,459.79999999999995,2,4.5
carmo da mata,459.7,6,3.8333333333333335
tupi paulista,459.40999999999997,6,3.2857142857142856
tumiritinga,459.0,1,4.0
magda,458.99,2,5.0
cabo verde,458.78999999999996,3,5.0
campos gerais,457.16,4,4.0
trairi,457.0,2,5.0
congonhal,455.84000000000003,4,5.0
acu,455.59000000000003,2,5.0
santa maria do suacui,454.9,2,4.5
cachoeira de minas,454.5,6,4.333333333333333
entre-ijuis,454.5,3,5.0
caputira,454.28,2,4.5
icapui,454.25,5,4.4
caririacu,454.0,2,4.5
conquista,453.88,6,4.666666666666667
sananduva,453.77,6,4.166666666666667
ribeirao branco,452.99,2,3.0
dom feliciano,452.05,5,4.714285714285714
cachoeira alta,451.76,6,4.142857142857143
rianapolis,451.68,4,3.75
vila dos cabanos,451.23,4,3.5
boa viagem,450.99,3,3.3333333333333335
tutoia,449.89,2,4.5
pintadas,449.79999999999995,2,4.5
dom aquino,449.79999999999995,3,4.333333333333333
engenheiro paulo de frontin,449.12,6,3.4285714285714284
itueta,448.89,2,2.3333333333333335
mutuipe,448.78999999999996,4,4.75
baturite,447.97,3,5.0
poco verde,447.79999999999995,4,2.75
jardim do serido,445.9,3,4.333333333333333
sao jose do egito,444.70000000000005,4,5.0
quadra,443.9,3,5.0
bonfinopolis,441.87,2,1.5
areias,441.86,3,4.666666666666667
cruz machado,441.77,3,5.0
limeira do oeste,441.7,2,4.333333333333333
solanea,440.0,1,4.0
rio tinto,439.9,2,3.0
una,437.88,4,3.5
santa lucia,437.79,4,5.0
dobrada,437.5,2,5.0
ouro preto do oeste,437.49,4,4.75
inhapim,436.35,7,4.857142857142857
palmares do sul,435.77,5,4.8
corupa,434.65,4,4.5
apiaca,434.28,6,4.666666666666667
minas novas,433.77,4,4.0
bituruna,433.38,5,4.6
cambira,432.0,2,3.3333333333333335
pindoba,432.0,2,5.0
vera cruz do oeste,431.56,3,4.0
kalore,429.99,2,4.5
boa vista do cadeado,429.98,1,3.0
montauri,429.89,2,5.0
ipiacu,429.88,3,4.666666666666667
carolina,429.79999999999995,2,4.0
arembepe,429.7,2,1.0
nova palma,428.9,2,4.5
serrita,428.9,2,3.0
cachoeira de pajeu,428.8,3,4.0
bodoquena,428.0,2,5.0
dionisio cerqueira,428.0,3,4.666666666666667
ibirarema,426.88,5,4.2
pinheiro,426.8,4,4.5
inaja,426.29999999999995,4,4.25
santa isabel do ivai,425.9,3,4.666666666666667
ibicarai,424.88,5,4.8
alcantara,424.8,1,3.0
sao pedro do ivai,424.74,3,4.666666666666667
ponte serrada,423.9,3,3.0
itabela,423.89,4,4.75
gameleiras,423.89,3,5.0
luminarias,423.8,3,4.666666666666667
mantenopolis,423.78999999999996,4,4.0
sao geraldo,423.78,4,3.8
roseira,423.68,5,4.8
torrinha,422.67,6,4.0
castelo do piaui,422.6,2,4.0
pauliceia,421.27,2,2.6
pedrinhas paulista,420.87,4,4.5
maravilhas,420.81,4,4.75
mato verde,420.43,3,5.0
nazare,419.84000000000003,3,5.0
poco redondo,419.8,1,5.0
sanclerlandia,419.79,4,4.8
cocalinho,418.87,4,3.8333333333333335
salto veloso,418.8,4,4.5
cristalia,418.7,3,4.0
rio branco do sul,418.57,6,4.166666666666667
alto boa vista,418.0,5,4.666666666666667
gandu,417.7,4,3.5
caraiba,416.89,2,2.5
baianopolis,416.3,2,4.0
pedra azul,416.12,5,4.6
palma,415.89,4,4.75
martinho campos,415.2,2,3.0
bandeira do sul,414.9,2,5.0
irai de minas,414.89,2,4.5
travessao,414.09000000000003,4,4.4
arace,413.4,4,3.75
presidente olegario,412.90999999999997,6,4.666666666666667
santa margarida,412.8,3,4.333333333333333
santa maria da boa vista,412.08,2,4.5
alto piquiri,412.0,1,4.0
astorga,411.77,7,4.571428571428571
dores do rio preto,411.76,4,3.6
sao jose do ouro,411.38000000000005,5,4.666666666666667
bertolinia,411.0,1,5.0
brejo da madre de deus,410.8,4,4.25
porto alegre do norte,410.0,1,4.0
lagoa real,410.0,1,5.0
senador guiomard,409.98,2,5.0
jucurucu,409.98,2,5.0
aurea,409.5,2,5.0
rodeiro,409.4,3,4.333333333333333
mondai,409.0,2,4.333333333333333
narandiba,408.97999999999996,2,4.5
santa cruz da conceicao,408.9,4,4.25
portalegre,408.8,2,3.0
terra nova do norte,408.8,3,5.0
martins soares,408.79,6,4.5
japura,408.5,5,4.25
bom jesus do tocantins,407.9,3,3.6666666666666665
joao ramalho,407.89,3,4.666666666666667
capitao leonidas marques,407.78,5,4.0
paramirim,407.68,5,4.142857142857143
itaipava,406.84,4,4.2
santo antonio do jacinto,406.59,7,3.888888888888889
silveiras,406.5,3,5.0
capitao poco,405.38,3,3.6666666666666665
pontalina,405.0,2,4.5
rodelas,404.9,3,3.6666666666666665
sao paulo das missoes,404.87,2,5.0
panorama,404.39,5,4.6
tucuma,404.25,3,3.6666666666666665
werneck,403.89,2,3.0
jacui,403.74,4,4.5
nova brasilandia d'oeste,402.79999999999995,2,5.0
lontras,402.5,3,4.666666666666667
bom repouso,402.29,4,4.0
agua branca,401.69,5,3.6666666666666665
general carneiro,401.48,5,4.0
brauna,400.79,5,4.8
ipubi,400.47,3,3.0
sao sebastiao do passe,399.89,5,4.0
mata,399.85,1,5.0
sao miguel do guapore,399.44,4,4.2
ibitira,399.0,1,5.0
embauba,399.0,1,4.0
itupiranga,399.0,1,5.0
sao miguel do gostoso,398.9,2,2.5
nova santa rosa,398.88,4,4.0
riolandia,398.79999999999995,3,5.0
nova fatima,398.69,5,2.6
ituacu,398.5,3,4.75
clementina,397.54,4,5.0
machadinho d'oeste,396.98,3,4.0
candido sales,396.78999999999996,3,3.6666666666666665
elias fausto,396.4,5,4.0
seringueiras,395.99,2,3.5
erval grande,395.9,2,3.5
capinzal do norte,395.0,2,3.0
uaua,393.98,3,4.0
santo antonio das missoes,393.89,4,4.8
guaranta do norte,393.87,5,4.6
balneario barra do sul,393.3,4,4.75
balneario rincao,393.0,3,4.666666666666667
piedade dos gerais,392.88,3,2.6666666666666665
cameta,392.8,4,3.5
santana do araguaia,392.79999999999995,2,5.0
dom silverio,392.24,4,4.75
chapada gaucha,391.69,4,3.75
diamante do norte,391.25,5,4.833333333333333
iraquara,390.8,5,3.3333333333333335
carambei,390.8,3,4.5
amanari,390.0,1,5.0
governador celso ramos,389.97,3,4.666666666666667
alto parana,389.9,2,4.5
tabatinga,389.69,5,3.2
confins,389.0,1,5.0
ipaporanga,388.9,2,3.0
pitimbu,388.9,1,5.0
sao felix de minas,388.9,1,5.0
ibiraci,388.8,3,5.0
sao romao,388.49,5,4.333333333333333
agua limpa,388.0,1,1.0
piritiba,387.79,5,4.666666666666667
florai,387.39,2,5.0
nova bassano,387.24,4,5.0
capitolio,386.89,5,2.727272727272727
diamantino,386.49,7,4.142857142857143
rio real,386.0,3,4.75
guaraniacu,385.96999999999997,5,2.8
campos verdes,385.6,1,5.0
oiapoque,385.0,1,5.0
vicentinopolis,384.79999999999995,2,5.0
munhoz,384.66999999999996,4,3.2
reserva do cabacal,383.9,2,4.5
rio azul,383.70000000000005,5,4.0
iapu,383.15000000000003,4,3.8
ibiam,382.99,4,4.25
propria,382.89,3,5.0
ceu azul,382.56,7,3.857142857142857
nova alvorada do sul,380.85,3,4.166666666666667
juruaia,380.78000000000003,6,3.8333333333333335
mendonca,380.27000000000004,5,4.6
virgolandia,380.0,2,5.0
irape,379.98,2,3.5
anadia,379.89,2,5.0
ipu,379.88,4,4.0
balneario arroio do silva,379.88,4,4.5
manga,378.8,3,5.0
tupancireta,378.77000000000004,4,3.0
mata grande,378.65,2,4.666666666666667
juara,378.49,5,4.166666666666667
cruzilia,377.9,4,4.25
apodi,377.89,3,3.3333333333333335
sud mennucci,377.87,5,4.6
colombia,377.72,5,4.6
joviania,376.96999999999997,5,4.2
santo antonio do amparo,376.72,4,4.666666666666667
cidelandia,375.96,1,3.0
sao vicente ferrer,375.89,2,3.0
tucunduva,374.99,3,5.0
passira,374.98,1,4.0
chapada do norte,373.9,2,4.0
adolfo,373.8,5,5.0
campos altos,373.68,5,4.2
itapemirim,372.70000000000005,4,3.5
mendes pimentel,372.69,5,5.0
amelia rodrigues,372.39,3,5.0
valentim gentil,372.03000000000003,3,4.666666666666667
cambara do sul,372.0,1,5.0
caldas do jorro,370.0,1,4.0
aquiraz,370.0,1,5.0
bandeirantes do tocantins,369.98,2,4.5
indiara,369.91,4,4.0
antonio cardoso,369.89,2,3.5
remanso,369.69,5,4.2
altaneira,369.6,2,2.5
pingo-d'agua,369.48,1,5.0
centenario do sul,369.13,4,3.25
pindorama,368.9,2,5.0
quitandinha,368.9,2,5.0
paulo jacinto,368.89,2,5.0
conceicao do tocantins,367.97,3,4.666666666666667
santa rita de minas,367.67,3,5.0
francisco badaro,367.46,3,4.0
canhotinho,367.0,2,3.0
agua doce do norte,365.48,4,4.2
guidoval,364.9,2,5.0
santa tereza do oeste,364.9,3,4.0
rio do oeste,364.89,3,5.0
santanesia,364.5,4,4.0
itau de minas,364.45,5,4.8
acari,364.0,1,5.0
pedro canario,363.79,5,4.2
japira,363.79,3,3.8
itinga,363.5,3,4.5
maximiliano de almeida,363.49,3,4.333333333333333
madre de deus de minas,362.96000000000004,3,4.333333333333333
camocim de sao felix,362.9,2,4.666666666666667
piedade do rio grande,362.78,3,3.75
maripa,361.97,3,2.25
barreirinhas,361.42,4,5.0
reboucas,361.27,6,4.428571428571429
junqueiro,360.89,2,5.0
candido de abreu,360.8,4,4.8
flores,360.6,2,1.75
ponto novo,360.0,1,1.0
alvorada d'oeste,359.98,1,3.0
sao joao batista do gloria,359.6,3,4.666666666666667
chorozinho,359.0,1,4.0
abadia dos dourados,358.9,3,5.0
taquaracu de minas,358.0,2,3.0
alvaro de carvalho,358.0,2,4.5
afranio,357.9,2,4.0
ribeirao do sul,357.9,3,4.5
peixoto de azevedo,357.7,4,4.5
morpara,357.12,2,5.0
goncalves,356.9,3,5.0
indiapora,356.67,3,4.666666666666667
sales,356.52,5,4.6
caravelas,356.4,3,4.666666666666667
tangara,354.9,1,5.0
jari,354.8,4,5.0
redentora,354.59000000000003,3,4.0
florida paulista,353.79,4,4.25
quintana,353.0,4,4.5
sucesso,352.9,3,4.0
rio maria,352.88,3,3.6666666666666665
fundao,352.8,4,4.75
caiaponia,352.78,4,4.5
sao jorge do ivai,352.52,1,3.0
